Number,Name,Type 1,Type 2,Abilities,HP,Att,Def,Spa,Spd,Spe,Standard Deviation,Generation,Experience type,Experience to level 100,Final Evolution,Catch Rate,Legendary,Mega Evolution,Alolan Form,Galarian Form,Against Normal,Against Fire,Against Water,Against Electric,Against Grass,Against Ice,Against Fighting,Against Poison,Against Ground,Against Flying,Against Psychic,Against Bug,Against Rock,Against Ghost,Against Dragon,Against Dark,Against Steel,Against Fairy,Height,Weight,BMI
786,Tapu Lele,Psychic,Fairy,"['Psychic Surge', 'Telepathy']",70,85,75,130,115,95,21.40872096444188,7,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.2,18.6,12.9
787,Tapu Bulu,Grass,Fairy,"['Grassy Surge', 'Telepathy']",70,130,115,85,95,75,21.40872096444188,7,Slow,1250000,True,3,True,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.9,45.5,12.6
788,Tapu Fini,Water,Fairy,"['Misty Surge', 'Telepathy']",70,75,115,95,130,85,21.40872096444188,7,Slow,1250000,True,3,True,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.3,21.2,12.5
789,Cosmog,Psychic,Psychic,['Unaware'],43,29,31,29,31,37,5.08811250749125,7,Slow,1250000,False,45,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.2,0.1,2.5
790,Cosmoem,Psychic,Psychic,['Sturdy'],43,29,131,29,131,37,45.744459288044446,7,Slow,1250000,False,45,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.1,999.9,99990.0
791,Solgaleo,Psychic,Steel,['Full Metal Body'],137,137,107,113,89,97,18.34545054108935,7,Slow,1250000,True,45,True,False,False,False,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,3.4,230.0,19.9
792,Lunala,Psychic,Ghost,['Shadow Shield'],137,113,89,137,107,97,18.34545054108935,7,Slow,1250000,True,45,True,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,120.0,7.5
793,Nihilego,Rock,Poison,['Beast Boost'],109,53,47,127,131,103,33.28663395418648,7,Slow,1250000,True,45,True,False,False,False,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.2,55.5,38.5
794,Buzzwole,Bug,Fighting,['Beast Boost'],107,139,139,53,53,79,36.05551275463989,7,Slow,1250000,True,45,True,False,False,False,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.4,333.6,57.9
795,Pheromosa,Bug,Fighting,['Beast Boost'],71,137,37,137,37,151,48.24935232725928,7,Slow,1250000,True,45,True,False,False,False,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.8,25.0,7.7
796,Xurkitree,Electric,Electric,['Beast Boost'],83,89,71,173,71,83,35.4964786985977,7,Slow,1250000,True,45,True,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.8,100.0,6.9
797,Celesteela,Steel,Flying,['Beast Boost'],97,101,103,107,101,61,15.491933384829668,7,Slow,1250000,True,45,True,False,False,False,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,9.2,999.9,11.8
798,Kartana,Grass,Steel,['Beast Boost'],59,181,131,59,31,109,50.95095681142799,7,Slow,1250000,True,45,True,False,False,False,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.3,0.1,1.1
799,Guzzlord,Dark,Dragon,['Beast Boost'],223,101,53,97,53,43,61.44916598294886,7,Slow,1250000,True,45,True,False,False,False,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,5.5,888.0,29.4
800,Necrozma,Psychic,Psychic,['Prism Armor'],97,107,101,127,89,79,15.0,7,Slow,1250000,True,255,True,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.4,230.0,39.9
800,Dusk Mane Necrozma,Psychic,Steel,['Prism Armor'],97,157,127,113,109,77,24.830536755284925,7,Slow,1250000,True,255,True,False,False,False,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5,3.8,460.0,31.9
800,Dawn Wings Necrozma,Psychic,Ghost,['Prism Armor'],97,113,109,157,127,77,24.830536755284925,7,Slow,1250000,True,255,True,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.2,350.0,19.8
800,Ultra Necrozma,Psychic,Dragon,['Prism Armor'],97,167,97,167,97,129,31.340424729448426,7,Slow,1250000,True,255,True,False,False,False,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0,7.5,230.0,4.1
801,Magearna,Steel,Fairy,['Soul-Heart'],80,95,115,130,115,65,22.36067977499789,7,Slow,1250000,True,3,True,False,False,False,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5,1.0,80.5,80.5
802,Marshadow,Fighting,Ghost,['Technician'],90,125,80,90,90,125,18.027756377319943,7,Slow,1250000,True,3,True,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0,0.7,22.2,45.3
803,Poipole,Poison,Poison,['Beast Boost'],67,73,67,73,67,73,3.0,7,Slow,1250000,False,45,True,False,False,False,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.6,1.8,5.0
804,Naganadel,Poison,Dragon,['Beast Boost'],73,73,73,127,73,121,24.1039415863879,7,Slow,1250000,True,45,True,False,False,False,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,3.6,150.0,11.6
805,Stakataka,Rock,Steel,['Beast Boost'],61,131,211,53,101,13,63.81222453417527,7,Slow,1250000,True,30,True,False,False,False,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,5.5,820.0,27.1
806,Blacephalon,Fire,Ghost,['Beast Boost'],53,127,53,151,79,107,36.71511950137164,7,Slow,1250000,True,30,True,False,False,False,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,1.8,13.0,4.0
807,Zeraora,Electric,Electric,['Volt Absorb'],88,112,75,102,80,143,22.970996205360063,7,Slow,1250000,True,3,True,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.5,44.5,19.8
808,Meltan,Steel,Steel,['Magnet Pull'],46,65,65,55,35,34,12.727922061357855,7,Slow,1250000,False,3,True,False,False,False,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.2,8.0,200.0
809,Melmetal,Steel,Steel,['Iron Fist'],135,143,143,80,65,34,42.63019274332844,7,Slow,1250000,True,3,True,False,False,False,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,2.5,800.0,128.0
810,Grookey,Grass,Grass,"['Grassy Surge', 'Overgrow']",50,65,50,40,40,65,10.274023338281628,8,Medium Slow,1059860,False,45,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,5.0,55.6
811,Thwackey,Grass,Grass,"['Grassy Surge', 'Overgrow']",70,85,70,55,60,80,10.408329997330664,8,Medium Slow,1059860,False,45,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,14.0,28.6
812,Rillaboom,Grass,Grass,"['Grassy Surge', 'Overgrow']",100,125,90,60,70,85,20.94967514996089,8,Medium Slow,1059860,True,45,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,90.0,20.4
813,Scorbunny,Fire,Fire,"['Blaze', 'Libero']",50,71,40,40,40,69,13.449494001221344,8,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.3,4.5,50.0
814,Raboot,Fire,Fire,"['Blaze', 'Libero']",65,86,60,55,60,94,14.617341299520463,8,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.6,9.0,25.0
815,Cinderace,Fire,Fire,"['Blaze', 'Libero']",80,116,75,65,75,119,21.11608128628248,8,Medium Slow,1059860,True,45,False,False,False,False,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,1.4,33.0,16.8
816,Sobble,Water,Water,"['Sniper', 'Torrent']",50,40,40,70,40,70,13.43709624716425,8,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,4.0,44.4
817,Drizzile,Water,Water,"['Sniper', 'Torrent']",65,60,55,95,55,90,16.329931618554518,8,Medium Slow,1059860,False,45,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,11.5,23.5
818,Inteleon,Water,Water,"['Sniper', 'Torrent']",70,85,65,125,65,120,25.110865288865607,8,Medium Slow,1059860,True,45,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.9,45.2,12.5
819,Skwovet,Normal,Normal,"['Cheek Pouch', 'Gluttony']",70,55,55,35,35,25,15.388487760516156,8,Medium Fast,1000000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3,2.5,27.8
820,Greedent,Normal,Normal,"['Cheek Pouch', 'Gluttony']",120,95,95,55,75,20,32.23179934302286,8,Medium Fast,1000000,True,90,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,6.0,16.7
821,Rookidee,Flying,Flying,"['Big Pecks', 'Keen Eye', 'Unnerve']",38,47,35,33,35,57,8.532617157446802,8,Medium Slow,1059860,False,255,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,0.2,1.8,45.0
822,Corvisquire,Flying,Flying,"['Big Pecks', 'Keen Eye', 'Unnerve']",68,67,55,43,55,77,11.081766806586192,8,Medium Slow,1059860,False,120,False,False,False,False,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,0.8,16.0,25.0
823,Corviknight,Flying,Steel,"['Mirror Armor', 'Pressure', 'Unnerve']",98,87,105,53,85,67,17.71769360460516,8,Medium Slow,1059860,True,45,False,False,False,False,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,2.2,75.0,15.5
824,Blipbug,Bug,Bug,"['Swarm', 'Telepathy']",25,20,20,25,45,45,10.801234497346432,8,Medium Fast,1000000,False,255,False,False,False,False,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,8.0,50.0
825,Dottler,Bug,Psychic,"['Swarm', 'Telepathy']",50,35,80,50,90,30,22.06367049145621,8,Medium Fast,1000000,False,120,False,False,False,False,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.4,19.5,121.9
826,Orbeetle,Bug,Psychic,"['Frisk', 'Swarm', 'Telepathy']",60,45,110,80,120,90,26.20697532252732,8,Medium Fast,1000000,True,45,False,False,False,False,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.4,40.8,255.0
827,Nickit,Dark,Dark,"['Run Away', 'Stakeout', 'Unburden']",40,28,28,47,52,50,9.805044053388484,8,Fast,800000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,0.6,8.9,24.7
828,Thievul,Dark,Dark,"['Run Away', 'Stakeout', 'Unburden']",70,58,58,87,92,90,14.473155226909652,8,Fast,800000,True,127,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.2,19.9,13.8
829,Gossifleur,Grass,Grass,"['Cotton Down', 'Effect Spore', 'Regenerator']",40,40,60,40,60,10,16.74979270186815,8,Medium Fast,1000000,False,190,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.2,13.8
830,Eldegoss,Grass,Grass,"['Cotton Down', 'Effect Spore', 'Regenerator']",60,50,90,80,120,60,23.57022603955158,8,Medium Fast,1000000,True,75,False,False,False,False,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.5,10.0
831,Wooloo,Normal,Normal,"['Bulletproof', 'Fluffy', 'Run Away']",42,40,55,40,45,48,5.291502622129181,8,Medium Fast,1000000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6,6.0,16.7
832,Dubwool,Normal,Normal,"['Bulletproof', 'Fluffy', 'Steadfast']",72,80,100,60,90,88,12.98289472943363,8,Medium Fast,1000000,True,127,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.3,43.0,25.4
833,Chewtle,Water,Water,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",50,64,50,38,38,44,8.919392106839767,8,Medium Fast,1000000,False,255,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,8.5,94.4
834,Drednaw,Water,Rock,"['Shell Armor', 'Strong Jaw', 'Swift Swim']",90,115,90,48,68,74,20.915836636917543,8,Medium Fast,1000000,True,75,False,False,False,False,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.5,115.5
835,Yamper,Electric,Electric,"['Ball Fetch', 'Rattled']",59,45,50,40,50,26,10.263202878893768,8,Fast,800000,False,255,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,13.5,150.0
836,Boltund,Electric,Electric,"['Competitive', 'Strong Jaw']",69,90,60,90,60,121,21.54581681492308,8,Fast,800000,True,45,False,False,False,False,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,34.0,34.0
837,Rolycoly,Rock,Rock,"['Flash Fire', 'Heatproof', 'Steam Engine']",30,40,50,40,50,30,8.164965809277259,8,Medium Slow,1059860,False,255,False,False,False,False,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3,12.0,133.3
838,Carkol,Rock,Fire,"['Flame Body', 'Flash Fire', 'Steam Engine']",80,60,90,60,70,50,13.437096247164249,8,Medium Slow,1059860,False,120,False,False,False,False,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,1.1,78.0,64.5
839,Coalossal,Rock,Fire,"['Flame Body', 'Flash Fire', 'Steam Engine']",110,80,120,80,90,30,28.722813232690143,8,Medium Slow,1059860,True,45,False,False,False,False,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,2.8,310.5,39.6
840,Applin,Grass,Dragon,"['Bulletproof', 'Gluttony', 'Ripen']",40,40,80,40,40,20,17.950549357115012,8,Erratic,600000,False,255,False,False,False,False,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2,0.5,12.5
841,Flapple,Grass,Dragon,"['Gluttony', 'Hustle', 'Ripen']",70,110,80,95,60,70,16.93533452741798,8,Erratic,600000,True,45,False,False,False,False,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3,1.0,11.1
842,Appletun,Grass,Dragon,"['Gluttony', 'Ripen', 'Thick Fat']",110,85,80,100,80,30,25.235006549544533,8,Erratic,600000,True,45,False,False,False,False,1.0,1.0,0.25,0.25,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.4,13.0,81.3
843,Silicobra,Ground,Ground,"['Sand Spit', 'Sand Veil', 'Shed Skin']",52,57,75,35,50,46,12.12091855705114,8,Medium Fast,1000000,False,255,False,False,False,False,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.2,7.6,1.6
844,Sandaconda,Ground,Ground,"['Sand Spit', 'Sand Veil', 'Shed Skin']",72,107,125,65,70,71,22.63478149515328,8,Medium Fast,1000000,True,120,False,False,False,False,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,3.8,65.5,4.5
845,Cramorant,Flying,Water,['Gulp Missile'],70,85,55,85,95,85,13.043729868748771,8,Medium Fast,1000000,True,45,False,False,False,False,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,0.8,18.0,28.1
846,Arrokuda,Water,Water,"['Propeller Tail', 'Swift Swim']",41,63,40,40,30,66,13.16139134826642,8,Slow,1250000,False,255,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,4.0
847,Barraskewda,Water,Water,"['Propeller Tail', 'Swift Swim']",61,123,60,60,50,136,34.22799374131583,8,Slow,1250000,True,60,False,False,False,False,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.3,30.0,17.8
848,Toxel,Electric,Poison,"['Klutz', 'Rattled', 'Static']",40,38,35,54,35,40,6.446359868604572,8,Medium Slow,1059860,False,75,False,False,False,False,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.4,11.0,68.8
849,Toxtricity,Electric,Poison,"['Plus', 'Punk Rock', 'Technician']",75,98,70,114,70,75,16.579773487261182,8,Medium Slow,1059860,False,45,False,False,False,False,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.6,40.0,15.6
850,Sizzlipede,Fire,Bug,"['Flame Body', 'Flash Fire', 'White Smoke']",50,65,45,50,50,45,6.718548123582124,8,Medium Fast,1000000,False,190,False,False,False,False,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,0.7,1.0,2.0
851,Centiskorch,Fire,Bug,"['Flame Body', 'Flash Fire', 'White Smoke']",100,115,65,90,90,65,17.96988221070652,8,Medium Fast,1000000,True,75,False,False,False,False,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,3.0,120.0,13.3
852,Clobbopus,Fighting,Fighting,"['Limber', 'Technician']",50,68,60,50,50,32,11.04033010778613,8,Medium Slow,1059860,False,180,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.6,4.0,11.1
853,Grapploct,Fighting,Fighting,"['Limber', 'Technician']",80,118,90,70,80,42,22.686266036231405,8,Medium Slow,1059860,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.6,39.0,15.2
854,Sinistea,Ghost,Ghost,"['Cursed Body', 'Weak Armor']",40,45,45,74,54,50,11.040330107786128,8,Medium Fast,1000000,False,120,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.1,0.2,20.0
855,Polteageist,Ghost,Ghost,"['Cursed Body', 'Weak Armor']",60,65,65,134,114,70,28.55209663443689,8,Medium Fast,1000000,True,60,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,0.2,0.4,10.0
856,Hatenna,Psychic,Psychic,"['Anticipation', 'Healer', 'Magic Bounce']",42,30,45,56,53,39,8.668269082630562,8,Slow,1250000,False,235,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.4,3.4,21.3
857,Hattrem,Psychic,Psychic,"['Anticipation', 'Healer', 'Magic Bounce']",57,40,65,86,73,49,15.184055965240498,8,Slow,1250000,False,120,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6,4.8,13.3
858,Hatterene,Psychic,Fairy,"['Anticipation', 'Healer', 'Magic Bounce']",57,90,95,136,103,29,34.083231458690456,8,Slow,1250000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.1,5.0,1.1
859,Impidimp,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",45,45,30,55,40,50,7.861650943380503,8,Medium Fast,1000000,False,255,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,0.4,5.5,34.4
860,Morgrem,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",65,60,45,75,55,70,9.860132971832694,8,Medium Fast,1000000,False,120,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,0.8,12.5,19.5
861,Grimmsnarl,Dark,Fairy,"['Frisk', 'Pickpocket', 'Prankster']",95,120,65,95,75,60,20.615528128088304,8,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,1.5,61.0,27.1
862,Obstagoon,Dark,Normal,"['Defiant', 'Guts', 'Reckless']",93,90,101,60,81,95,13.349989596333856,8,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0,1.6,46.0,18.0
863,Perrserker,Steel,Steel,"['Battle Armor', 'Steely Spirit', 'Tough Claws']",70,110,100,50,60,50,23.570226039551585,8,Medium Fast,1000000,True,90,False,False,False,False,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.8,28.0,43.8
864,Cursola,Ghost,Ghost,"['Perish Body', 'Weak Armor']",60,95,50,145,130,30,42.03173404306164,8,Fast,800000,True,30,False,False,False,False,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.4,0.4
865,Sirfetch'd,Fighting,Fighting,"['Scrappy', 'Steadfast']",62,135,95,68,82,65,25.25041253788408,8,Medium Fast,1000000,True,45,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.8,117.0,182.8
866,Mr. Rime,Ice,Psychic,"['Ice Body', 'Screen Cleaner', 'Tangled Feet']",80,85,75,110,100,70,14.043582955293932,8,Medium Fast,1000000,True,45,False,False,False,False,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.5,58.2,25.9
